SysConst,AvgTime,Oxygen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ChambConst,Chamber,Aperture,blc_a,blc_b,blc_c,blc_d,blc_e,blc_minS,blc_maxS,blc_Po,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6800-01A,6 cm²,0.578,0.5229739,0.003740252,-0.06197961,-0.005608586,1,6,96.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LTConst,deltaTw,fT1,fT2,fTeb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LQConst,Leaf,Ambient,abs_ambient,abs_redLED,abs_greenLED,abs_blueLED,abs_whiteLED,abs_redFlr,abs_blueFlr,k_ambient,k_redLED,k_greenLED,k_blueLED,k_whiteLED,k_redFlr,k_blueFlr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,standard,Sun+Sky,0.8,0.84,0.7,0.87,0.75,0.84,0.87,0.1911,0.1512,0.161,0.2262,0.1575,0.1596,0.2175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QConst,fQ_Amb_in,fQ_Amb_out,fQ_HeadLS,fQ_ConsoleLS,fQ_Flr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LeakConst,fan_a,fan_b,fan_c,fan_d,Fs_meas,Fs_true,leak_wt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-6276,6.6,0.00001709,3.11,4.64135 210.321 337.288 539.57 817.636 1011.34 1225.12 1353,-3.95935 248.617 387.481 580.886 812.77 1001.28 1204.03 1400.93,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SysObs,SysObs,SysObs,SysObs,SysObs,SysObs,UserDefCon,UserDefVar,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,Leak,Leak,Leak,Leak,Leak,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,LeafQ,LeafQ,LeafQ,LeafQ,Const,Const,Const,Const,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrStats,FlrStats,FlrStats,FlrStats,FlrStats,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,ConStatus,ConStatus,ConStatus,ConStatus,ConStatus,ConStatus,ConStatus,ConStatus,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status
obs,time,elapsed,date,hhmmss,averaging,plant id,WUE,TIME,E,Emm,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Leak,LeakPct,CorrFact,CorrFactPct,Fan,DarkAdaptedID,Qmax_d,Fo,Fm,Fv/Fm,A_dark,LightAdaptedID,Qmax,Fs,Fm',PhiPS2,PS2/1,Qabs_fs,A_fs,ETR,PhiCO2,NPQ,alt._Fo',DarkPulseID,Fmin,Fo',Fv'/Fm',qP,qN,qP_Fo,qN_Fo,qL,1-qL,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,TIME,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,state,F_avg,dF/dt,dF_dc/dt,F_dc_avg,period,time,hhmmss,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,ΔCO2:MN,ΔCO2:SLP,ΔCO2:SD,ΔCO2:OK,ΔH2O:MN,ΔH2O:SLP,ΔH2O:SD,ΔH2O:OK,Stable,Total,State,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,CO2_f,CO2_f_s,Pump_f,Pump_f_s,Pump_p,Pump_p_s,Tboard,V_system,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
,s,s,,,s,,,s,mol m⁻² s⁻¹,mmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol mol⁻¹,µmol mol⁻¹,Pa,Pa,mol m⁻² s⁻¹,mol m⁻² s⁻¹,mol m⁻² s⁻¹,mol m⁻² s⁻¹,W m⁻²,°C,°C,kPa,%,kPa,kPa,kPa,W m⁻²,W m⁻²,W m⁻²,W m⁻²,µmol s⁻¹,%,,%,µmol s⁻¹,,,,,,µmol m⁻² s⁻¹,,,,,,,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol µmol⁻¹,,,,,,,,,,,,,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,J/µmol,cm²,,,mol m⁻² s⁻¹,s,µmol mol⁻¹,µmol mol⁻¹,mmol mol⁻¹,mmol mol⁻¹,µmol mol⁻¹,mmol mol⁻¹,µmol s⁻¹,kPa,kPa,°C,°C,°C,°C,°C,rpm,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,,,,µmol m⁻² s⁻¹,,,°C,°C,°C,°C,°C,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,s,,,min⁻¹,min⁻¹,,s,secs,,s,s,,µmol/mol,mmol/mol,µmol/mol,mmol/mol,µmol/mol,mmol/mol,%,%,µmol mol⁻¹,µmol mol⁻¹ min⁻¹,µmol mol⁻¹,,mmol mol⁻¹,mmol mol⁻¹ min⁻¹,mmol mol⁻¹,,,,,%,%,µmol/mol,mmol/mol,µmol/mol,,,,mmol/mol,,,,µmol mol⁻¹,µmol mol⁻¹,mmol mol⁻¹,mmol mol⁻¹,min,min,V,V,V,V,V,V,°C,V,,µmol s⁻¹,µmol s⁻¹,°C,°C,°C,°C,°C,%,%,%,°C,µmol mol⁻¹,mmol mol⁻¹,%,%
1,1716048798,0,20240518 09:13:18,09:13:18,15,23.a7.corfil.2,34.42841751,1716048790,0.005263841,5.263841431,10.60981096,387.40075,319.4484254,32.3160598,39.19025673,0.308170161,2.947345903,0.29132292,0.183513692,321.5067008,32.67461806,31.225775,4.569780538,58.31220605,2.808567245,4.81643113,1.761213293,-232.1354071,147.2402082,11.29479243,247.9062944,0,0,1,0,52514.19445,RECT-1505-20210918-17_20_47,10288.4,812.936,2752.91,0.704699391,-1,MPF-1058-20240518-09_11_57,10492.2,444.2036538,559.9920601,0.206767943,0.5,1681.181456,10.60981096,173.8072155,0.006905745,3.915980415,376.989075,-,0,376.989075,0.326795678,0.632713211,0.922975978,-0.457763117,1.130385222,0.536974349,0.463025651,1999.981875,1681.181456,0.840598346,0.160754807,6,0.5,0: Broadleaf,2,1716048790,387.40075,400.041,27.76305,22.6489,396.29375,28.0516125,600.416625,101.0480625,0.113994438,32.1524125,999.9,31.225775,0,0,9997.025,0,180.9883125,1999.981875,0.980004625,0.019995288,0,444.5784375,4.9992,9596.95125,16265.1875,45.175375,45.625,45.375,45,46.375,1955.094375,39.889375,0,1600888668,0,444.2036538,-22.50553847,-534.3702563,9587.550385,15,1716048778,09:12:58,1716048778,1716048771,1,-0.534,0.314,-8.992,-0.48,400,22,0.24,0.02,-9.64199935,-45.97622107,5.360937583,0,3.936906525,17.97453053,2.110798925,0,0,2,0/2,100,100,-8.889,-0.2796,-5.786678579,-0.007814304,-3.18182E-07,6.4783E-10,-0.544448173,-0.027428369,0.001386821,-3.00526E-06,5,2011,2,27,0.3,0.5,1.03516,2.44019,1.59912,2.323,1.60278,2.53418,32.0904,16.0846,18,585.419,462.826,30.9932,29.2254,29.9995,29.1501,29.1173,20.7138,0,100,31,400,32.1707,98.5482,102.193
2,1716049075,277,20240518 09:17:55,09:17:55,15,xx.corfil.1-a7-cr,66.25670497,1716049067,0.001165979,1.165979229,3.173073541,396.3124667,276.2814701,27.95515385,40.10032223,0.047890603,2.947963103,0.047462552,0.029702235,321.5052571,33.50400186,32.50802667,4.914119477,52.98994804,2.519723933,4.75509795,2.394395545,-51.41968402,-92.51455412,-7.132235313,170.4387837,0,0,1,0,52571.26292,RECT-1505-20210918-17_20_47,10288.4,812.936,2752.91,0.704699391,-1,MPF-1059-20240518-09_16_34,10361.8,120.7927692,139.8871295,0.136498335,0.5,1681.16818,3.173073541,114.7383287,0.002482246,18.67950883,124.7586287,-,0,124.7586287,0.10814791,1.262144913,0.994243672,-0.028369946,1.346937057,1.303583564,-0.303583564,1999.965333,1681.16818,0.840598661,0.160755415,6,0.5,0: Broadleaf,2,1716049067,396.3124667,399.9476,24.90249333,23.76556,405.3003333,25.3204,600.0053333,101.066,0.117600333,31.92592,999.9,32.50802667,0,0,9998.756667,0,124.2030667,1999.965333,0.9799946,0.02000544,0,120.7598,4.9992,3060.039333,16264.98667,45.79546667,46.2416,46.062,45.5,46.812,1955.055333,39.91,0,275.3,0,120.7927692,-0.953094021,-35.06495724,3059.867308,15,1716049040,09:17:20,1716049040,1716049039,3,-0.025,-0.007,-9.016,-0.459,400,24,0.52,0.1,-3.639315,-0.040166617,0.05042461,1,1.139233,-0.057486316,0.005908214,1,2,2,2/2,100,100,-8.988,-0.4176,-5.811588569,-0.007814304,-3.18182E-07,6.4783E-10,-0.563740745,-0.027428369,0.001386821,-3.00526E-06,5,2011,2,27,0.6,0.6,1.0376,2.45605,1.59912,2.32178,1.60278,2.5293,32.6648,16.0583,18,588.689,454.904,30.9983,29.3621,30.0013,29.2995,29.3005,20.755,0,100,31,400,27.5899,98.5232,102.151
3,1716049361,563,20240518 09:22:41,09:22:41,15,23.f6.corfil.1,53.68448732,1716049353,0.005242275,5.242275263,17.74273191,380.192,280.8982759,28.42368475,38.47107114,0.330500165,2.946720752,0.311201182,0.196140699,321.5139017,32.12437129,31.38151875,4.610450228,63.63227695,2.969744973,4.667041814,1.640705255,-231.1843391,34.11397428,2.612275277,127.0558122,0,0,1,0,52592.69894,RECT-1505-20210918-17_20_47,10288.4,812.936,2752.91,0.704699391,-1,MPF-1060-20240518-09_21_20,10480.3,382.15976,569.9129569,0.329441882,0.5,1681.216425,17.74273191,276.9315514,0.011148316,3.830404304,381.4593846,-,0,381.4593846,0.330670798,0.996283565,0.920532365,-0.77257364,1.125271289,0.994457699,0.005542301,2000.023125,1681.216425,0.840598493,0.160755092,6,0.5,0: Broadleaf,2,1716049353,380.192,399.929125,29.34863125,24.25986875,388.9850625,29.6074125,599.9598125,101.0738125,0.114721563,31.59625625,999.9,31.38151875,0,0,9990.928125,0,251.8968125,2000.023125,0.980000563,0.019999619,0,382.4783125,4.9992,8440.80625,16265.4875,45.9803125,46.562,46.406,45.417625,46.9409375,1955.123125,39.9,0,284.5,0,382.15976,-12.47969229,-346.4353839,8435.6456,15,1716049317,09:21:57,1716049306,1716049317,4,0.068,-0.021,-8.947,-0.461,400,24,0.14,0.03,-19.74391429,-0.069693506,0.070338882,1,5.087548571,0.022675325,0.00299132,1,2,2,2/2,100,100,-8.793,-0.2584,-5.743472918,-0.007814304,-3.18182E-07,6.4783E-10,-0.584375011,-0.027428369,0.001386821,-3.00526E-06,5,2011,2,27,0.9,0.7,1.04248,2.4646,1.59912,2.31934,1.60278,2.35596,33.4456,16.0233,18,588.765,451.738,31.0003,29.6806,30.0001,29.6431,29.6333,20.863,0,100,31,400,24.8696,98.4464,102.09
4,1716049586,787.9000001,20240518 09:26:26,09:26:26,15,f6.corfil.2,34.00467862,1716049578,0.003810162,3.810161927,6.073214048,392.3015333,323.7582065,32.76247284,39.69866423,0.178599366,2.949373031,0.172801276,0.108506053,321.5110621,33.00417204,32.83839333,5.006412768,59.56899476,2.861887073,4.804323263,2.144525696,-168.028141,-116.1532604,-8.972896217,28.35676449,0,0,1,0,52580.52174,RECT-1505-20210918-17_20_47,10288.4,812.936,2752.91,0.704699391,-1,MPF-1061-20240518-09_25_05,10334.9,209.8989615,252.2900544,0.168025224,0.5,1681.20148,6.073214048,141.2421276,0.004207238,9.911686575,207.0158123,-,0,207.0158123,0.179453139,0.936318111,0.982216762,-0.075611165,1.288996629,0.923456948,0.076543052,2000.005333,1681.20148,0.840598499,0.160755102,6,0.5,0: Broadleaf,2,1716049578,392.3015333,399.8676,28.28112,24.57963333,401.2652,28.59322667,600.1490667,101.0771333,0.117128867,32.1079,999.9,32.83839333,0,0,10005.66667,0,258.6479333,2000.005333,0.9800006,0.019999807,0,210.0225333,4.9992,5705.934,16265.34,46.14566667,46.90393333,46.5662,45.687,47.13326667,1955.105333,39.9,0,223.3,0,209.8989615,-30.15887182,-643.6622233,5700.694615,15,1716049565,09:26:05,1716049552,1716049565,5,-0.075,-0.007,-9.021,-0.457,400,25,0.68,0.06,-5.9513859,-22.3350683,2.783389399,0,2.927905079,10.80544524,1.339429462,0,0,2,0/2,100,100,-8.964,-0.3114,-5.818484573,-0.007814304,-3.18182E-07,6.4783E-10,-0.591399552,-0.027428369,0.001386821,-3.00526E-06,5,2011,2,27,0.6,0.3,1.04858,2.46826,1.59912,2.31812,1.60278,2.38403,33.8961,16.0058,18,589.282,449.248,31.0016,29.6898,30.0001,29.6785,29.677,20.9807,0,100,31,400,29.2128,98.4581,102.089
5,1716049879,1080.9,20240518 09:31:19,09:31:19,15,23.a6.corfil.2,100.0658324,1716049871,0.001743277,1.743277421,8.15215051,390.8394,218.0709166,22.06842298,39.55231321,0.081467873,2.947991078,0.080237497,0.050257432,321.5071253,33.68337677,32.22138,4.835243475,56.12034256,2.718619529,4.844267524,2.116623946,-76.87853427,5.244759134,0.404413717,250.2777639,0,0,1,0,52515.84367,RECT-1505-20210918-17_20_47,10288.4,812.936,2752.91,0.704699391,-1,MPF-1062-20240518-09_29_58,10447.4,284.90612,431.3122068,0.339443411,0.5,1681.18076,8.15215051,285.3328662,0.005443882,5.38263874,313.9359333,-,0,313.9359333,0.272137611,1.247322669,0.951874735,-0.383639829,1.196715932,1.374415566,-0.374415566,1999.980667,1681.18076,0.840598506,0.160755117,6,0.5,0: Broadleaf,2,1716049871,390.8394,399.6637333,26.86426,25.16957333,399.6979333,27.23062667,600.6227333,101.0824,0.115977667,32.25438,999.9,32.22138,0,0,9997.293333,0,321.0690667,1999.980667,0.9800012,0.019998393,0,285.0060667,4.9992,6388.899333,16265.14667,46.7624,47.6622,47.125,46.708,47.8204,1955.080667,39.9,0,291.5,0,284.90612,-11.41799999,-600.4530755,6376.864,15,1716049862,09:31:02,1716049862,1716049858,6,0.093,0.004,-8.926,-0.433,399,25,0.3,0.13,-5.833232157,-44.03472645,4.865124069,0,1.113137883,8.525907418,0.943149115,0,0,2,0/2,100,100,-8.847,-0.3534,-5.725543392,-0.007814304,-3.18182E-07,6.4783E-10,-0.587547257,-0.027428369,0.001386821,-3.00526E-06,5,2011,2,27,0.3,0.3,1.05713,2.46582,1.59912,2.31567,1.60278,2.4707,34.4864,15.9883,18,584.869,447.396,31.0009,29.6668,30.0009,29.6595,29.6712,21.1534,0,100,31,400,28.1512,98.4674,102.096
6,1716050115,1316.9,20240518 09:35:15,09:35:15,15,a6.corfil.2,157.5002462,1716050107,0.000208212,0.208211596,1.385842207,398.448375,135.9592679,13.75890288,40.32246257,0.008798984,2.94810835,0.008784421,0.005491569,321.5071324,34.13934976,32.56833125,4.930855203,53.93475764,2.621712669,4.860896358,2.309142533,-9.182131401,-40.25612102,-3.110174178,268.9587058,0,0,1,0,52508.71302,RECT-1505-20210918-17_20_47,10288.4,812.936,2752.91,0.704699391,-1,MPF-1063-20240518-09_33_54,10262.5,42.19330385,49.74308243,0.151775447,0.5,1681.183572,1.385842207,127.5811943,0.001419144,54.34256957,47.68681975,-,0,47.68681975,0.041337661,3.671602199,0.999239892,-0.009892359,1.393403684,4.149640258,-3.149640258,1999.984375,1681.183572,0.840598353,0.160754822,6,0.5,0: Broadleaf,2,1716050107,398.448375,399.9171875,25.90658125,25.7037625,407.5440625,26.32350625,599.9964375,101.08,0.118712563,32.31505,999.9,32.56833125,0,0,9998.196875,0,28.389525,1999.984375,0.980007,0.0199933,0,42.2726125,4.9992,1196.663125,16265.2125,47.444875,48.394375,47.8435,47.52325,48.406,1955.099375,39.89,0,234.7,0,42.19330385,-3.252899153,-61.83350424,1195.501154,15,1716050085,09:34:45,1716050085,1716050078,7,-0.176,-0.014,-9.106,-0.427,400,26,0.69,0.24,-1.484183333,0.122527013,0.051603701,0,0.19966181,0.057221455,0.005982859,1,1,2,1/2,100,100,-9.096,-0.416,-5.902006336,-0.007814304,-3.18182E-07,6.4783E-10,-0.601070318,-0.027428369,0.001386821,-3.00526E-06,5,2011,2,27,0.5,0.6,1.06445,2.47192,1.59912,2.31567,1.60278,2.46582,35.1286,15.9533,18,588.69,441.757,31.002,30.1487,30.0008,30.0369,30.0318,21.2991,0,100,31,400,27.0635,98.3919,102.009
7,1716050444,1645.9,20240518 09:40:44,09:40:44,15,23.g3.corfil.2,43.87984534,1716050436,0.009331437,9.331436559,30.73784559,365.5505333,279.8244464,28.31787322,36.99324271,0.700500317,2.948125546,0.619503915,0.393683937,321.511866,31.87270144,31.08527333,4.533359484,62.7841391,3.066263591,4.883818804,1.467095892,-411.5163522,208.7053724,16.01389925,134.7147854,0,0,1,0,52494.85244,RECT-1505-20210918-17_20_47,10288.4,812.936,2752.91,0.704699391,-1,MPF-1064-20240518-09_39_23,10555.4,560.94772,935.2903198,0.400242141,0.5,1681.203916,30.73784559,336.4443273,0.018878046,1.943374845,516.517216,-,0,516.517216,0.447746646,0.893903158,0.812746175,3.05949639,0.936929918,0.823100538,0.176899462,2000.008,1681.203916,0.840598596,0.16075529,6,0.5,0: Broadleaf,2,1716050436,365.5505333,399.6992667,30.29943333,21.25079333,374.2338667,30.64825333,600.0039333,101.0788667,0.119844133,32.39838667,999.9,31.08527333,0,0,9998.406667,0,342.4069333,2000.008,0.979998,0.0200025,0,560.9778667,4.9992,11872.08667,16265.35333,47.625,48.64153333,48.062,47.8708,48.625,1955.108,39.90666667,0,327.1000001,0,560.94772,-2.423307698,-57.01538463,11871.036,15,1716050411,09:40:11,1716050409,1716050411,8,0.153,0.034,-8.901,-0.53,393,22,0.04,0.02,-35.18512381,15.45877403,1.812304626,0,8.934046667,1.62091013,0.226137312,0,0,2,0/2,100,100,-8.682,-0.3489,-5.748291082,-0.007814304,-3.18182E-07,6.4783E-10,-0.348834757,0,0,0,5,2011,2,27,0.6,0.6,1.05103,2.48169,1.59912,2.31323,1.60278,2.49023,35.6148,15.9007,18,592.784,427.944,31.0045,30.4677,30.0013,30.3715,30.3636,21.0236,34.009,98.8743,31,400,20.9722,98.3004,101.964
8,1716050658,1859.9,20240518 09:44:18,09:44:18,15,g3.corfil.2,67.05414282,1716050650,0.001985598,1.985597986,7.128947734,391.9295625,272.7048904,27.59747951,39.66290466,0.106316291,2.94870758,0.104231751,0.065328728,321.5148797,34.18227473,32.92044375,5.029567345,63.59552405,3.179936426,5.000251941,1.849630919,-87.56487118,-16.52301953,-1.281660747,216.1453282,0,0,1,0,52439.80769,RECT-1505-20210918-17_20_47,10288.4,812.936,2752.91,0.704699391,-1,MPF-1065-20240518-09_42_57,10430.1,146.3872308,189.0995803,0.22587226,0.5,1681.218825,7.128947734,189.8703475,0.004835152,13.55799107,162.4675257,-,0,162.4675257,0.140836138,1.60379476,0.98971911,-0.068467227,1.321569475,1.779967864,-0.779967864,2000.025625,1681.218825,0.840598643,0.16075538,6,0.5,0: Broadleaf,2,1716050650,391.9295625,399.8370625,31.4225875,29.4993,400.8608125,31.83858125,599.974375,101.0835,0.115563438,32.81650625,999.9,32.92044375,0,0,10001.255,0,162.2695813,2000.025625,0.979994875,0.020005244,0,146.4241875,4.9992,3881.590625,16265.475,48.2066875,49.28875,48.628875,48.375,49.2185,1955.115625,39.91,0,212.0999999,0,146.3872308,-3.993162403,34.07487194,3882.001923,15,1716050628,09:43:48,1716050628,1716050622,9,-0.041,-0.067,-8.987,-0.416,399,28,0.49,0.05,-7.86276619,0.893857403,0.419801414,0,1.867985714,1.261344935,0.134555536,0,0,2,0/2,100,100,-8.936,-0.416,-5.789415505,-0.007814304,-3.18182E-07,6.4783E-10,-0.41599,0,0,0,5,2011,2,27,0.5,0.6,1.08643,2.48535,1.59912,2.31201,1.60278,2.34741,36.152,15.8569,18,588.362,436.453,30.9995,30.7991,29.9998,30.6453,30.6289,21.7481,0,100,31,400,32.3755,98.2773,101.919
9,1716050943,2144.9,20240518 09:49:03,09:49:03,15,23.b3.corfil.1,114.3945957,1716050935,0.000542237,0.542237492,3.774375892,395.91425,203.9806268,20.64333401,40.06748204,0.032994355,2.950358093,0.032790731,0.020512397,321.5071896,34.06023049,32.82895625,5.003755586,69.90801442,3.399722779,4.863137377,1.604032808,-23.91267341,-80.44345195,-6.218498842,210.9325654,0,0,1,0,52571.83852,RECT-1505-20210918-17_20_47,10288.4,812.936,2752.91,0.704699391,-1,MPF-1066-20240518-09_47_42,10350,70.016096,96.92880411,0.277654391,0.5,1681.180762,3.774375892,233.3936107,0.002839894,27.40136144,89.4157835,-,0,89.4157835,0.077510712,3.582142187,0.997179262,-0.037587203,1.369080821,4.574663093,-3.574663093,1999.980625,1681.180762,0.840598524,0.160755152,6,0.5,0: Broadleaf,2,1716050935,395.91425,399.898,33.59329375,33.06996875,404.847625,33.84979375,600.7990625,101.086375,0.116049625,32.3232125,999.9,32.82895625,0,0,10010.35125,0,367.6435,1999.980625,0.9799975,0.020002494,0,70.0892625,4.9992,2014.354375,16265.1125,48.511625,49.652125,48.992125,48.38275,49.402125,1955.080625,39.90125,0,283.1000001,0,70.016096,-1.367176934,-16.15999995,2013.9052,15,1716050925,09:48:45,1716050925,1716050921,10,0.029,0.159,-8.964,-0.257,400,33,0.38,0.37,-2.82084277,-18.76894241,2.104359271,0,0.343444883,2.907653169,0.320722625,0,0,2,0/2,100,100,-8.929,-0.2565,-5.760565109,-0.007814304,-3.18182E-07,6.4783E-10,-0.2565,0,0,0,5,2011,2,27,0.3,0.4,1.09131,2.48535,1.59912,2.31079,1.60278,2.37671,36.5051,15.8132,18,574.48,437.023,31.0023,30.7422,30.0011,30.6718,30.6768,21.8306,0,100,31,400,34.1066,98.2503,101.882
