SysConst,AvgTime,Oxygen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-6276,6.6,0.00001709,3.11,1.57221 192.086 318.272 515.14 801.079 995.085 1201.86 1341.57,-4.14308 241.14 384.387 574.529 817.457 1001.73 1203.55 1400.86,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SysObs,SysObs,SysObs,SysObs,SysObs,SysObs,UserDefCon,UserDefVar,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,Leak,Leak,Leak,Leak,Leak,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,LeafQ,LeafQ,LeafQ,LeafQ,Const,Const,Const,Const,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrStats,FlrStats,FlrStats,FlrStats,FlrStats,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,ConStatus,ConStatus,ConStatus,ConStatus,ConStatus,ConStatus,ConStatus,ConStatus,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status
obs,time,elapsed,date,hhmmss,averaging,plant id,WUE,TIME,E,Emm,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Leak,LeakPct,CorrFact,CorrFactPct,Fan,DarkAdaptedID,Qmax_d,Fo,Fm,Fv/Fm,A_dark,LightAdaptedID,Qmax,Fs,Fm',PhiPS2,PS2/1,Qabs_fs,A_fs,ETR,PhiCO2,NPQ,alt._Fo',DarkPulseID,Fmin,Fo',Fv'/Fm',qP,qN,qP_Fo,qN_Fo,qL,1-qL,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,TIME,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,state,F_avg,dF/dt,dF_dc/dt,F_dc_avg,period,time,hhmmss,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,ΔCO2:MN,ΔCO2:SLP,ΔCO2:SD,ΔCO2:OK,ΔH2O:MN,ΔH2O:SLP,ΔH2O:SD,ΔH2O:OK,Stable,Total,State,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,CO2_f,CO2_f_s,Pump_f,Pump_f_s,Pump_p,Pump_p_s,Tboard,V_system,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
,s,s,,,s,,,s,mol m⁻² s⁻¹,mmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol mol⁻¹,µmol mol⁻¹,Pa,Pa,mol m⁻² s⁻¹,mol m⁻² s⁻¹,mol m⁻² s⁻¹,mol m⁻² s⁻¹,W m⁻²,°C,°C,kPa,%,kPa,kPa,kPa,W m⁻²,W m⁻²,W m⁻²,W m⁻²,µmol s⁻¹,%,,%,µmol s⁻¹,,,,,,µmol m⁻² s⁻¹,,,,,,,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol µmol⁻¹,,,,,,,,,,,,,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,J/µmol,cm²,,,mol m⁻² s⁻¹,s,µmol mol⁻¹,µmol mol⁻¹,mmol mol⁻¹,mmol mol⁻¹,µmol mol⁻¹,mmol mol⁻¹,µmol s⁻¹,kPa,kPa,°C,°C,°C,°C,°C,rpm,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,,,,µmol m⁻² s⁻¹,,,°C,°C,°C,°C,°C,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,s,,,min⁻¹,min⁻¹,,s,secs,,s,s,,µmol/mol,mmol/mol,µmol/mol,mmol/mol,µmol/mol,mmol/mol,%,%,µmol mol⁻¹,µmol mol⁻¹ min⁻¹,µmol mol⁻¹,,mmol mol⁻¹,mmol mol⁻¹ min⁻¹,mmol mol⁻¹,,,,,%,%,µmol/mol,mmol/mol,µmol/mol,,,,mmol/mol,,,,µmol mol⁻¹,µmol mol⁻¹,mmol mol⁻¹,mmol mol⁻¹,min,min,V,V,V,V,V,V,°C,V,,µmol s⁻¹,µmol s⁻¹,°C,°C,°C,°C,°C,%,%,%,°C,µmol mol⁻¹,mmol mol⁻¹,%,%
1,1714926740,0,20240505 09:32:20,09:32:20,15,f4.elycap.1,64.90524027,1714926732,0.000533344,0.533343552,1.651989085,397.938625,282.2161543,28.65309176,40.40226529,0.025452322,2.95424053,0.025331124,0.015842793,321.5100114,27.43735011,26.366575,3.448148031,41.080038,1.361099418,3.313286658,2.087048613,-23.52045066,-107.4080377,-7.770416368,182.8111067,0,0,1,0,53859.93129,RECT-1505-20210918-17_20_47,10288.4,812.936,2752.91,0.704699391,-1,MPF-699-20240505-09_31_02,10219.8,117.1388462,135.8771154,0.137905998,0.5,1681.19595,1.651989085,115.9235029,0.001577442,19.26029175,121.559144,-,0,121.559144,0.105374414,1.308723748,0.994558699,-0.027675982,1.349004102,1.358109148,-0.358109148,1999.99875,1681.19595,0.840598501,0.160755106,6,0.5,0: Broadleaf,2,1714926732,397.938625,399.802875,13.40603125,12.87983125,407.8638125,13.97710625,599.992625,101.41975,0.109136,25.69219375,999.9,26.366575,0,0,9999.46375,0,247.0665625,1999.99875,0.979997813,0.0200019,0,117.349,4.9992,2709.905,16265.26875,14.25,42.050375,14.687,18.062,17.062,1955.09875,39.9,0,1600888773,0,117.1388462,-8.516102558,-197.425641,2705.909231,15,1714926696,09:31:36,1714926696,1714926692,1,-0.575,0.199,-9.936,-0.576,399,13,1.07,0.16,-1.8989915,1.002860301,0.123451093,0,0.52943825,-0.112993128,0.011060077,0,0,2,0/2,100,100,-9.925,-0.5711,-6.728980861,-0.007814304,-3.18182E-07,6.4783E-10,-0.45044888,-0.027428369,0.001386821,-3.00526E-06,5,2011,2,27,0.7,0.8,0.982666,2.41821,1.59912,2.33643,1.60278,2.4231,27.4951,16.0496,18,583.792,498.711,25.0026,23.8665,30.0008,23.4741,23.404,19.6554,0,100,25,400,28.3568,100.229,103.285
2,1714927056,316,20240505 09:37:36,09:37:36,15,f5.avebar.2,186.859662,1714927048,9.41897E-05,0.094189689,0.887220861,398.9901333,91.98818954,9.337260597,40.49949096,0.00474806,2.952557444,0.004743822,0.002965269,321.5124923,27.87364011,26.51131333,3.477709316,44.76671957,1.511838383,3.37714802,1.965870933,-4.153765305,-79.08719629,-5.738229685,232.533301,0,0,1,0,53752.10331,RECT-1505-20210918-17_20_47,10288.4,812.936,2752.91,0.704699391,-1,MPF-700-20240505-09_36_18,10200.6,79.67952308,91.94158572,0.13336797,0.5,1681.20626,0.887220861,112.109533,0.00112254,28.94194606,85.1547345,-,0,85.1547345,0.073816991,1.806738094,0.997455969,-0.017007153,1.371651586,1.930888851,-0.930888851,2000.010667,1681.20626,0.840598647,0.160755389,6,0.5,0: Broadleaf,2,1714927048,398.9901333,399.915,14.89422667,14.80143333,409.2506667,15.44563333,599.9578,101.3968667,0.108127,26.01446667,999.9,26.51131333,0,0,9992.169333,0,262.6599333,2000.010667,0.979996,0.020004,0,79.72447333,4.9992,1826.822667,16265.35333,14.25,42.083,14.687,18.062,17.062,1955.100667,39.91,0,314.5,0,79.67952308,-6.343452991,-147.2290599,1825.074231,15,1714927029,09:37:09,1714927029,1714927021,2,-0.325,0.003,-10.28,-0.555,402,15,0.91,0.09,-0.721464875,-6.24459808,0.752091026,0,0.09524179,-0.044034532,0.004982363,1,1,2,1/2,100,100,-10.259,-0.5508,-7.053720733,-0.007814304,-3.18182E-07,6.4783E-10,-0.447524813,-0.027428369,0.001386821,-3.00526E-06,5,2011,2,27,0.5,0.6,0.979004,2.42065,1.59912,2.33521,1.60278,2.48901,27.4534,16.0321,18,584.201,499.463,25.0015,23.5586,30.0003,23.5292,23.5324,19.5906,0,100,25,400,16.6641,100.311,103.345
3,1714927327,587,20240505 09:42:07,09:42:07,15,a5.elycap.2,-305.7437224,1714927319,-5.62739E-05,-0.056273864,0.880831627,399.1792,868.3443188,88.15744215,40.52610983,-0.002880948,2.952275339,-0.00288251,-0.001801428,321.5096202,28.04107929,27.09907333,3.600039155,49.06012996,1.669479814,3.402925788,1.930559341,2.481677404,-152.1641374,-11.08114841,160.7460118,0,0,1,0,53721.14314,RECT-1505-20210918-17_20_47,10288.4,812.936,2752.91,0.704699391,-1,MPF-701-20240505-09_40_49,10214.2,88.39545,104.0482066,0.150437543,0.5,1681.188616,0.880831627,126.4569426,0.001118751,25.45802451,95.44000201,-,0,95.44000201,0.082732849,1.818353231,0.996760752,-0.022080725,1.365410976,1.963264354,-0.963264354,1999.989333,1681.188616,0.840598791,0.160755667,6,0.5,0: Broadleaf,2,1714927319,399.1792,400.0373333,16.44425333,16.49958667,409.1401333,16.96092667,600.1642667,101.4154,0.108201,26.14304667,999.9,27.09907333,0,0,9988.743333,0,216.1733333,1999.989333,0.979992,0.0200078,0,88.48533333,4.9992,2041.762667,16265.17333,14.25,42.29546667,14.687,18.062,17.062,1955.076667,39.91933333,0,269.5,0,88.39545,-6.966218803,-127.1035898,2040.378462,15,1714927306,09:41:46,1714927304,1714927306,3,0.299,0.012,-9.966,-0.518,400,16,0.57,0.24,-0.687284738,-1.683441545,0.331885121,0,-0.044587804,-0.158926518,0.018593033,0,0,2,0/2,100,100,-9.962,-0.5157,-6.75471452,-0.007814304,-3.18182E-07,6.4783E-10,-0.43575328,-0.027428369,0.001386821,-3.00526E-06,5,2011,2,27,0.4,0.3,0.979004,2.4231,1.59912,2.33276,1.60278,2.49756,27.7664,16.0146,18,586.104,495.107,25.004,23.5807,30.0008,23.6176,23.6292,19.5984,0,100,25,400,18.386,100.328,103.335
4,1714927529,789,20240505 09:45:29,09:45:29,15,a8.elycap.1,233.7968301,1714927521,9.22599E-05,0.092259858,1.127355353,398.7730625,18.02280936,1.830022186,40.49110974,0.004821945,2.952332166,0.004817574,0.003011376,321.5106902,28.18000167,27.32914375,3.648936524,51.06851985,1.756145734,3.438802885,1.89279079,-4.068659724,-160.5270022,-11.71381255,145.2012157,0,0,1,0,53691.21425,RECT-1505-20210918-17_20_47,10288.4,812.936,2752.91,0.704699391,-1,MPF-702-20240505-09_44_11,10223.4,87.040884,99.06006747,0.121332276,0.5,1681.196775,1.127355353,101.9917158,0.001265382,26.79031016,91.22637402,-,0,91.22637402,0.079080235,1.534293313,0.997056865,-0.016836516,1.367982217,1.608072082,-0.608072082,1999.999375,1681.196775,0.84059865,0.160755395,6,0.5,0: Broadleaf,2,1714927521,398.7730625,399.936625,17.29524375,17.204625,408.1545625,17.79825,600.3009375,101.4281875,0.111042563,26.32059375,999.9,27.32914375,0,0,9987.80625,0,274.2749375,1999.999375,0.979993,0.0200071,0,87.07953125,4.9992,2000.185625,16265.25,14.25,42.558125,14.687,18.062,17.062,1955.089375,39.91,0,200.5,0,87.040884,-0.660169234,-35.34615378,1999.2588,15,1714927509,09:45:09,1714927492,1714927509,4,0.572,-0.001,-9.39,-0.505,400,17,0.73,0.79,-0.92290019,-3.224847919,0.460607666,0,0.06843612,0.327420506,0.041466702,0,0,2,0/2,100,100,-9.381,-0.5029,-6.183149124,-0.007814304,-3.18182E-07,6.4783E-10,-0.437209742,-0.027428369,0.001386821,-3.00526E-06,5,2011,2,27,0.6,0.3,0.981445,2.43408,1.59912,2.33032,1.60278,2.30225,28.0803,15.9795,18,586.56,488.688,25.0004,23.7268,30.0003,23.7021,23.7038,19.6306,0,100,25,400,19.4812,100.356,103.317
5,1714927748,1008.1,20240505 09:49:08,09:49:08,15,g2.elycap.2,91.35095913,1714927740,0.000435036,0.435035727,2.294820291,397.28625,241.6466861,24.53504091,40.33754633,0.025120922,2.957347096,0.025002974,0.01563741,321.5115213,27.68887264,26.75616875,3.52822247,53.83669589,1.808042317,3.358382767,1.720180153,-19.18507557,-133.2639993,-9.660714095,159.4017323,0,0,1,0,53909.90968,RECT-1505-20210918-17_20_47,10288.4,812.936,2752.91,0.704699391,-1,MPF-703-20240505-09_47_50,10219.5,110.9686,139.364454,0.203752486,0.5,1681.199099,2.294820291,171.274248,0.001959804,18.7533153,124.3427245,-,0,124.3427245,0.107787381,1.890318556,0.994285203,-0.042157146,1.347206481,2.118142964,-1.118142964,2000.001875,1681.199099,0.840598762,0.16075561,6,0.5,0: Broadleaf,2,1714927740,397.28625,399.751875,17.8074875,17.38055,407.331375,18.2967,600.49375,101.421375,0.11132675,25.920325,999.9,26.75616875,0,0,10016.945,0,272.352125,2000.001875,0.979993,0.020006788,0,111.280625,4.9992,2502.38875,16265.275,14.25,42.062,14.687,18.062,17.062,1955.08625,39.9175,0,217.3,0,110.9686,-16.34469232,-347.9230769,2496.11,15,1714927732,09:48:52,1714927732,1714927724,5,-0.766,0.004,-10.16,-0.498,400,17,0.53,0.2,-1.496629381,-18.01325883,1.961647807,0,0.297644796,2.461972183,0.271288118,0,0,2,0/2,100,100,-10.135,-0.4862,-6.948789598,-0.007814304,-3.18182E-07,6.4783E-10,-0.43329028,-0.027428369,0.001386821,-3.00526E-06,5,2011,2,27,0.3,0.4,0.983887,2.4292,1.59912,2.3291,1.60278,2.46582,28.2482,15.962,18,585.572,486.304,25.0017,23.4858,30.0001,23.5197,23.5304,19.6795,0,100,25,400,18.8838,100.333,103.361
6,1714927930,1190.1,20240505 09:52:10,09:52:10,15,g5.elycap.2,71.86588338,1714927923,0.000355825,0.355824527,1.455594284,398.2849286,273.4528777,27.76909658,40.44577165,0.020254316,2.953083176,0.020177455,0.012617791,321.5046138,27.96991567,26.87919286,3.55384298,53.08679858,1.810334115,3.410139928,1.743508865,-15.69186165,-111.4946705,-8.109741578,186.2083401,0,0,1,0,53738.85939,RECT-1505-20210918-17_20_47,10288.4,812.936,2752.91,0.704699391,-1,MPF-704-20240505-09_50_52,10211.2,148.4851538,165.8362848,0.104628073,0.5,1681.165972,1.455594284,87.94857824,0.00146065,15.60016686,144.9926655,-,0,144.9926655,0.12568793,0.832443285,0.992007561,-0.02681369,1.333561025,0.81286356,0.18713644,1999.962857,1681.165972,0.840598597,0.160755292,6,0.5,0: Broadleaf,2,1714927923,398.2849286,399.8805,17.82705,17.47795,407.9497143,18.32012857,600.6552143,101.4391429,0.110699357,26.17887857,999.9,26.87919286,0,0,9990.986429,0,255.9369286,1999.962857,0.979997143,0.020002507,0,148.5622857,4.9992,3272.319286,16264.97143,14.25,42.1915,14.687,18.062,17.062,1955.057143,39.90571429,0,180.5,0,148.4851538,-41.94912814,-836.2304262,3270.303846,15,1714927916,09:51:56,1714927914,1714927916,6,0.481,-0.005,-9.677,-0.501,400,17,0.93,0.8,-1.261065396,-8.724023708,0.980519127,0,0.246600645,2.252206464,0.23728897,0,0,2,0/2,100,100,-9.659,-0.4908,-6.467908746,-0.007814304,-3.18182E-07,6.4783E-10,-0.438332916,-0.027428369,0.001386821,-3.00526E-06,5,2011,2,27,0.3,0.2,0.985107,2.44263,1.59912,2.32788,1.60278,2.36206,28.4373,15.927,18,583.766,484.644,25.0011,23.5886,30.0009,23.5664,23.5729,19.7131,0,100,25,400,17.9525,100.308,103.321
7,1714928135,1395.1,20240505 09:55:35,09:55:35,15,b2.elycap.1,89.4366159,1714928127,0.000240786,0.240785651,1.24620793,398.172,245.8295332,24.96830509,40.44135725,0.013933979,2.954368286,0.013897572,0.008689245,321.5071847,27.91479614,26.66090667,3.508494492,52.89105796,1.794702793,3.393206454,1.713791699,-10.61864721,-90.18838733,-6.547210508,214.1529397,0,0,1,0,53792.04312,RECT-1505-20210918-17_20_47,10288.4,812.936,2752.91,0.704699391,-1,MPF-705-20240505-09_54_17,10236,93.013456,106.5436964,0.126992407,0.5,1681.18382,1.24620793,106.7487896,0.001336087,24.83831886,97.53549681,-,0,97.53549681,0.084549344,1.501991632,0.99660756,-0.019154003,1.364124624,1.57501405,-0.57501405,1999.984667,1681.18382,0.840598355,0.160754825,6,0.5,0: Broadleaf,2,1714928127,398.172,399.5141333,17.67004,17.4335,407.7202667,18.16672667,599.9770667,101.4588667,0.1086902,26.09466667,999.9,26.66090667,0,0,9996.333333,0,150.3477333,1999.984667,0.9800026,0.0199973,0,93.04508667,4.9992,2080.297333,16265.20667,14.25,42.562,14.687,18.062,17.062,1955.094667,39.89,0,203.0999999,0,93.013456,-2.95228461,-43.82384602,2079.8396,15,1714928106,09:55:06,1714928098,1714928106,7,0.115,0,-9.563,-0.501,401,17,0.45,0.2,-1.5951913,3.028557113,0.573027184,0,0.2380882,-0.031015308,0.003551004,1,1,2,1/2,100,100,-9.545,-0.497,-6.353268919,-0.007814304,-3.18182E-07,6.4783E-10,-0.438066677,-0.027428369,0.001386821,-3.00526E-06,5,2011,2,27,0.6,0.5,0.98877,2.43652,1.59912,2.32666,1.60278,2.42432,28.5005,15.9007,18,587.071,480.628,24.9996,23.9551,30.001,23.8974,23.8924,19.7926,0,100,25,400,17.974,100.251,103.252
8,1714928367,1627.1,20240505 09:59:27,09:59:27,15,b5.elycap.2,-37.21401949,1714928359,-0.000124982,-0.124982146,0.264053937,399.9950667,447.5402325,45.45503216,40.62604275,-0.00709555,2.955367577,-0.007105028,-0.00443979,321.5163821,28.02809133,27.00204,3.57958855,54.18261588,1.840641768,3.39710761,1.738946782,5.511712629,-141.475282,-10.28547368,175.2673391,0,0,1,0,53817.79493,RECT-1505-20210918-17_20_47,10288.4,812.936,2752.91,0.704699391,-1,MPF-706-20240505-09_58_09,10210.6,53.54588462,57.61250674,0.070585752,0.5,1681.22948,0.264053937,59.33542379,0.000751863,46.78320118,54.8720948,-,0,54.8720948,0.047566268,1.483945556,0.998984294,-0.005383948,1.389347225,1.520699523,-0.520699523,2000.038667,1681.22948,0.840598489,0.160755083,6,0.5,0: Broadleaf,2,1714928359,399.9950667,400.2091333,18.12255333,18.24527333,409.7306,18.60835333,599.9860667,101.458,0.108359533,26.1141,999.9,27.00204,0,0,10002.08933,0,175.7583333,2000.038667,0.98,0.0199997,0,53.53179333,4.9992,1329.756667,16265.61333,14.25,42.687,14.687,18.062,17.062,1955.138667,39.9,0,230.0999999,0,53.54588462,-3.162912815,-72.08444444,1329.363462,15,1714928316,09:58:36,1714928312,1714928316,8,-0.172,0.002,-9.725,-0.505,398,17,1.04,0.24,-0.623152775,6.936606312,0.82263307,0,-0.144136867,0.383252657,0.039229578,0,0,2,0/2,100,100,-9.737,-0.4849,-6.524893717,-0.007814304,-3.18182E-07,6.4783E-10,-0.436252311,-0.027428369,0.001386821,-3.00526E-06,5,2011,2,27,0.9,0.8,0.994873,2.44141,1.59912,2.32544,1.60278,2.4353,28.6901,15.8657,18,586.099,482.534,25.0001,24.0372,29.9996,24.009,24.0095,19.911,0,100,25,400,19.689,100.262,103.249
9,1714928610,1870.1,20240505 10:03:30,10:03:30,15,h4.elycap.2,91.77162827,1714928602,0.000413413,0.413413288,2.201119762,397.4910625,241.2480109,24.50473239,40.37509813,0.023984752,2.955073674,0.023877125,0.014932833,321.5051042,28.17348604,27.22580625,3.626902739,55.46670154,1.916202708,3.45469021,1.710700031,-18.23152599,-131.7695488,-9.605211113,161.8988183,0,0,1,0,53758.23369,RECT-1505-20210918-17_20_47,10288.4,812.936,2752.91,0.704699391,-1,MPF-707-20240505-10_02_12,10216.5,106.3142,126.4020517,0.158920298,0.5,1681.167375,2.201119762,133.5858101,0.001904105,20.77899775,113.9195943,-,0,113.9195943,0.098752016,1.609286622,0.995269988,-0.029259808,1.353888221,1.724410089,-0.724410089,1999.964375,1681.167375,0.840598661,0.160755416,6,0.5,0: Broadleaf,2,1714928602,397.4910625,399.8565,18.86493125,18.45931875,407.1235625,19.3239875,600.002625,101.4670625,0.10779525,26.3987,999.9,27.22580625,0,0,9999.528125,0,382.72625,1999.964375,0.979994313,0.020005313,0,106.3705625,4.9992,2424.33875,16264.96875,14.25,42.894375,14.687,18.062,17.062,1955.054375,39.91,0,241.5,0,106.3142,-1.925307693,-40.52923081,2423.2752,15,1714928546,10:02:26,1714928546,1714928544,9,0.083,0.011,-9.655,-0.467,400,19,0.61,0.15,-2.397483333,0.486807273,0.088664948,0,0.398789095,0.08870961,0.012814433,1,1,2,1/2,100,100,-9.633,-0.4594,-6.441996356,-0.007814304,-3.18182E-07,6.4783E-10,-0.425197795,-0.027428369,0.001386821,-3.00526E-06,5,2011,2,27,1.1,1.1,1.00464,2.44507,1.59912,2.32544,1.60278,2.43774,28.9436,15.8132,18,587.623,481.35,26.0315,23.8637,30.0005,23.8954,23.9172,20.101,0,100,26,400,19.8537,100.302,103.293
