SysConst,AvgTime,Oxygen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-6276,6.6,0.00001709,3.11,6.58367 209.204 360.029 583.14 859.371 1055.49 1242.34 1387.34,-3.44646 224.362 380.687 584.971 808.44 1008.22 1200.55 1401.12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SysObs,SysObs,SysObs,SysObs,SysObs,SysObs,UserDefCon,UserDefVar,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,Leak,Leak,Leak,Leak,Leak,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,LeafQ,LeafQ,LeafQ,LeafQ,Const,Const,Const,Const,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrStats,FlrStats,FlrStats,FlrStats,FlrStats,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,ConStatus,ConStatus,ConStatus,ConStatus,ConStatus,ConStatus,ConStatus,ConStatus,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status
obs,time,elapsed,date,hhmmss,averaging,plant id,WUE,TIME,E,Emm,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Leak,LeakPct,CorrFact,CorrFactPct,Fan,DarkAdaptedID,Qmax_d,Fo,Fm,Fv/Fm,A_dark,LightAdaptedID,Qmax,Fs,Fm',PhiPS2,PS2/1,Qabs_fs,A_fs,ETR,PhiCO2,NPQ,alt._Fo',DarkPulseID,Fmin,Fo',Fv'/Fm',qP,qN,qP_Fo,qN_Fo,qL,1-qL,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,TIME,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,state,F_avg,dF/dt,dF_dc/dt,F_dc_avg,period,time,hhmmss,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,ΔCO2:MN,ΔCO2:SLP,ΔCO2:SD,ΔCO2:OK,ΔH2O:MN,ΔH2O:SLP,ΔH2O:SD,ΔH2O:OK,Stable,Total,State,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,CO2_f,CO2_f_s,Pump_f,Pump_f_s,Pump_p,Pump_p_s,Tboard,V_system,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
,s,s,,,s,,,s,mol m⁻² s⁻¹,mmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol mol⁻¹,µmol mol⁻¹,Pa,Pa,mol m⁻² s⁻¹,mol m⁻² s⁻¹,mol m⁻² s⁻¹,mol m⁻² s⁻¹,W m⁻²,°C,°C,kPa,%,kPa,kPa,kPa,W m⁻²,W m⁻²,W m⁻²,W m⁻²,µmol s⁻¹,%,,%,µmol s⁻¹,,,,,,µmol m⁻² s⁻¹,,,,,,,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol µmol⁻¹,,,,,,,,,,,,,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,J/µmol,cm²,,,mol m⁻² s⁻¹,s,µmol mol⁻¹,µmol mol⁻¹,mmol mol⁻¹,mmol mol⁻¹,µmol mol⁻¹,mmol mol⁻¹,µmol s⁻¹,kPa,kPa,°C,°C,°C,°C,°C,rpm,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,,,,µmol m⁻² s⁻¹,,,°C,°C,°C,°C,°C,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,s,,,min⁻¹,min⁻¹,,s,secs,,s,s,,µmol/mol,mmol/mol,µmol/mol,mmol/mol,µmol/mol,mmol/mol,%,%,µmol mol⁻¹,µmol mol⁻¹ min⁻¹,µmol mol⁻¹,,mmol mol⁻¹,mmol mol⁻¹ min⁻¹,mmol mol⁻¹,,,,,%,%,µmol/mol,mmol/mol,µmol/mol,,,,mmol/mol,,,,µmol mol⁻¹,µmol mol⁻¹,mmol mol⁻¹,mmol mol⁻¹,min,min,V,V,V,V,V,V,°C,V,,µmol s⁻¹,µmol s⁻¹,°C,°C,°C,°C,°C,%,%,%,°C,µmol mol⁻¹,mmol mol⁻¹,%,%
1,1714509659,0,20240430 13:40:59,13:40:59,15,e7.lupbic.1,65.98065105,1714509651,0.004783277,4.783277425,19.1139286,377.4413333,258.1819887,26.23793406,38.35775247,0.289689906,2.955805507,0.274790461,0.17301881,321.5104831,29.80351249,29.65828,4.177536982,60.76807888,2.466363064,4.058649062,1.711173918,-210.9425344,-79.74893344,-5.964040616,24.85497463,0,0,1,0,53289.18578,RECT-1505-20210918-17_20_47,10288.4,812.936,2752.91,0.704699391,-1,MPF-539-20240429-13_39_41,10204.5,347.73108,541.4305032,0.357754914,0.5,1681.20118,19.1139286,300.728992,0.011964022,4.084512202,368.4847836,-,0,368.4847836,0.319423672,1.120001256,0.927468591,-0.713427262,1.139953163,1.186846515,-0.186846515,2000.005333,1681.20118,0.840598349,0.160754813,6,0.5,0: Broadleaf,2,1714509651,377.4413333,398.3613333,24.26908,19.60174,387.3849333,24.77051333,599.9809333,101.4959333,0.129800467,29.15782667,999.9,29.65828,0,0,10000.836,0,451.7526667,2000.005333,0.980003,0.0199967,0,347.7756667,4.9992,7657.159333,16265.35333,48.6954,50.2458,49.125,49.1374,49.42873333,1955.115333,39.89,0,1600888600,0,347.73108,-0.968384612,-43.73461529,7656.6448,15,1714509614,13:40:14,1714509614,1714509611,2,0.04,-0.156,-9.956,-0.582,378,22,0.28,0.08,-21.18860952,3.653984416,0.472468736,0,4.748829048,-1.142801299,0.117705418,0,0,2,0/2,100,100,-9.944,-0.5089,-6.906414359,-0.007814304,-3.18182E-07,6.4783E-10,-0.627267604,-0.027428369,0.001386821,-3.00526E-06,5,2011,2,27,0.8,0.8,0.997314,2.52441,1.59912,2.28271,1.60156,2.42554,43.9192,15.1652,18,620.353,375.183,22.9636,37.6213,29.9998,37.4455,37.4234,19.9597,47.6354,81.3945,22.0541,400,19.6912,98.2638,100.967
2,1714509705,46,20240430 13:41:45,13:41:45,15,e7.lupbic.1,74.0357531,1714509697,0.004330315,4.330315488,19.46849476,377.6772667,245.6646757,24.96524587,38.38079607,0.262960718,2.955578575,0.250620107,0.157698052,321.5158501,29.62338631,29.37668667,4.110273541,60.42677502,2.410721942,3.989492971,1.699551599,-190.966913,-82.20091357,-6.130257001,42.21776651,0,0,1,0,53334.97997,RECT-1505-20210918-17_20_47,10288.4,812.936,2752.91,0.704699391,-1,MPF-540-20240429-13_40_27,10204.9,345.957,543.1028536,0.362999112,0.5,1681.22668,19.46849476,305.141896,0.012174738,4.068855709,369.2586262,-,0,369.2586262,0.320094483,1.134037388,0.927068098,-0.730621335,1.139091115,1.210419469,-0.210419469,2000.035333,1681.22668,0.84059849,0.160755085,6,0.5,0: Broadleaf,2,1714509697,377.6772667,398.7818,23.72214667,19.49444,387.6227333,24.24214667,599.9836,101.4934667,0.129796,28.86080667,999.9,29.37668667,0,0,9999.791333,0,441.2909333,2000.035333,0.9800014,0.0199983,0,345.9343333,4.9992,7618.054667,16265.6,48.66633333,50.1996,49.0956,49.15806667,49.3666,1955.135333,39.9,0,44.29999995,0,345.957,-1.534538462,-20.58615386,7617.8172,15,1714509614,13:40:14,1714509614,1714509611,2,0.04,-0.156,-9.956,-0.582,378,22,0.28,0.08,-21.0957,-0.560300752,0.093530679,0,4.2614125,-0.536775789,0.063517628,0,0,2,0/2,100,100,-9.947,-0.5217,-6.906414359,-0.007814304,-3.18182E-07,6.4783E-10,-0.627267604,-0.027428369,0.001386821,-3.00526E-06,5,2011,2,27,1.5,1.6,1.02173,2.51709,1.59912,2.28271,1.60156,2.43286,43.9467,15.139,18,620.116,374.764,22.741,37.5945,30,37.4086,37.3901,20.4634,45.6128,76.617,21.0578,400,19.5945,98.2699,100.969
3,1714509756,97,20240430 13:42:36,13:42:36,15,e7.lupbic.1,74.27793856,1714509748,0.004299679,4.299679427,19.7026771,377.8556667,245.5265517,24.95056187,38.39792936,0.265256111,2.955780763,0.252705457,0.159019041,321.5115941,29.34748135,29.10443333,4.046140819,60.43548172,2.371706174,3.924360503,1.674434645,-189.6158628,-84.05820769,-6.251047124,41.58647656,0,0,1,0,53391.00988,RECT-1505-20210918-17_20_47,10288.4,812.936,2752.91,0.704699391,-1,MPF-541-20240429-13_41_18,10206.8,344.22944,535.6030095,0.357304881,0.5,1681.20428,19.7026771,300.3512476,0.012314195,4.139832957,365.776269,-,0,365.776269,0.317075777,1.126875361,0.928857467,-0.690049781,1.142957066,1.197411428,-0.197411428,2000.008667,1681.20428,0.840598498,0.1607551,6,0.5,0: Broadleaf,2,1714509748,377.8556667,399.1839333,23.33882667,19.13931333,387.8024667,23.87145333,599.9738,101.4912,0.129425933,28.57693333,999.9,29.10443333,0,0,10001.162,0,450.2403333,2000.008667,0.980001,0.0199987,0,344.2496,4.9992,7582.401333,16265.38667,48.625,50.25,49.062,49.1746,49.29546667,1955.108667,39.9,0,49.0999999,0,344.22944,-0.712153849,-31.97538443,7581.4408,15,1714509614,13:40:14,1714509614,1714509611,2,0.04,-0.156,-9.956,-0.582,378,22,0.28,0.08,-21.34337619,-0.146384416,0.109380223,0,4.215472381,-0.43159013,0.04951745,0,0,2,0/2,100,100,-9.946,-0.534,-6.906414359,-0.007814304,-3.18182E-07,6.4783E-10,-0.627267604,-0.027428369,0.001386821,-3.00526E-06,5,2011,2,27,2.4,2.4,1.04004,2.51221,1.59912,2.28149,1.60156,2.57935,44.0295,15.1127,18,620.392,373.289,22.4574,37.5731,30.0002,37.3873,37.3708,20.8273,44.7176,71.8668,20.7992,400,19.1481,98.2656,100.968
4,1714510233,574,20240430 13:50:33,13:50:33,15,g8.lupbic.1,133.1402935,1714510225,0.000337115,0.337114668,2.882329582,397.0118667,176.0809111,17.89003048,40.33687894,0.021648815,2.954696532,0.021561079,0.013483527,321.5122241,27.90720744,27.21848,3.625345042,61.27661877,2.08138983,3.396711294,1.543955212,-14.86675687,-176.2350047,-12.82925281,117.5812096,0,0,1,0,53798.84302,RECT-1505-20210918-17_20_47,10288.4,812.936,2752.91,0.704699391,-1,MPF-542-20240429-13_49_15,10191.7,74.269836,91.47444271,0.188081022,0.5,1681.207636,2.882329582,158.1016256,0.002309251,29.09485402,84.75386189,-,0,84.75386189,0.073469492,2.559988066,0.997481189,-0.023846879,1.371892385,2.921359285,-1.921359285,2000.012667,1681.207636,0.840598494,0.160755094,6,0.5,0: Broadleaf,2,1714510225,397.0118667,400.0282,20.48588,20.15565333,407.0016,21.043,599.9671333,101.474,0.127192133,26.11212667,999.9,27.21848,0,0,9996.704667,0,286.3766667,2000.012667,0.9800024,0.0199978,0,74.28306,4.9992,1820.573333,16265.41333,46.6332,48.2122,47.104,47.15806667,47.31213333,1955.12,39.9,0,475.1000001,0,74.269836,-2.404976915,-34.36846134,1820.3812,15,1714510206,13:50:06,1714510202,1714510206,3,0.106,0.061,-10.013,-0.56,400,20,0.82,0.27,-2.9754885,-0.446087368,0.09000596,0,0.28522655,1.15223797,0.11491766,0,0,2,0/2,100,100,-9.99,-0.5605,-6.80035376,-0.007814304,-3.18182E-07,6.4783E-10,-0.566032598,-0.027428369,0.001386821,-3.00526E-06,5,2011,2,27,0.5,0.5,1.08643,2.52319,1.59912,2.27905,1.60156,2.41089,44.1954,14.815,18,617.458,373.346,20.5652,36.4131,30.0002,36.3755,36.3725,21.7347,31.7197,46.56,18.6094,400,19.8331,98.4261,101.113
5,1714510267,608,20240430 13:51:07,13:51:07,15,g8.lupbic.1,79.94746784,1714510259,0.000577895,0.577894533,2.989917519,396.757625,259.9069055,26.40677073,40.31092447,0.037398527,2.960109199,0.037138001,0.023234507,321.5067197,27.64762413,27.018875,3.583129382,60.93076126,2.045941397,3.357813615,1.537187985,-25.48514891,-175.7693622,-12.74676918,107.5054394,0,0,1,0,53992.62261,RECT-1505-20210918-17_20_47,10288.4,812.936,2752.91,0.704699391,-1,MPF-543-20240429-13_49_49,10188.9,73.59365769,99.40239753,0.259639007,0.5,1681.178625,2.989917519,218.2497749,0.002373286,26.69460364,91.5166225,-,0,91.5166225,0.079331839,3.272822233,0.997036975,-0.036170322,1.367805755,4.069883821,-3.069883821,1999.978125,1681.178625,0.840598507,0.160755118,6,0.5,0: Broadleaf,2,1714510259,396.757625,399.9765,20.13704375,19.57084375,406.7455625,20.703175,600.060875,101.4750625,0.125819063,25.9174625,999.9,27.018875,0,0,10027.34063,0,264.4421875,1999.978125,0.980001125,0.019999069,0,73.632775,4.9992,1803.654375,16265.13125,46.5504375,48.031,46.9566875,46.976375,47.1676875,1955.078125,39.9,0,32.0999999,0,73.59365769,-0.512276922,-18.42803408,1803.065385,15,1714510206,13:50:06,1714510202,1714510206,3,0.106,0.061,-10.013,-0.56,400,20,0.82,0.27,-3.156319524,-0.902417922,0.115502189,0,0.510372619,1.147706494,0.130544651,0,0,2,0/2,100,100,-9.987,-0.5621,-6.80035376,-0.007814304,-3.18182E-07,6.4783E-10,-0.566032598,-0.027428369,0.001386821,-3.00526E-06,5,2011,2,27,1.1,1,1.08643,2.51709,1.59912,2.27905,1.60156,2.54517,44.1954,15.0689,18,618.595,372.312,23.1608,36.4165,29.9955,36.3721,36.368,21.7439,32.3288,44.6276,23.2822,400,19.2066,98.4325,101.124
6,1714510657,998,20240430 13:57:37,13:57:37,15,c3.planot.1,-48.32939977,1714510650,-4.35046E-05,-0.043504599,0.12911521,399.8746154,465.8945026,47.3285171,40.62179842,-0.002671567,2.956144614,-0.002672909,-0.001670447,321.5069841,27.88312401,27.16093846,3.613130933,59.4663377,2.00542296,3.372366683,1.607707973,1.918552836,-186.5310526,-13.55995388,123.3345304,0,0,1,0,53862.79231,RECT-1505-20210918-17_20_47,10288.4,812.936,2752.91,0.704699391,-1,MPF-544-20240429-13_56_19,10195.3,77.874572,81.94339382,0.049654055,0.5,1681.17727,0.12911521,41.73863466,0.000671622,32.59526463,76.50873239,-,0,76.50873239,0.066322142,0.748679908,0.997969415,-0.00556616,1.376805362,0.735548835,0.264451165,1999.976154,1681.17727,0.840598657,0.160755409,6,0.5,0: Broadleaf,2,1714510650,399.8746154,399.9861538,19.74106923,19.78364615,409.8160769,20.27601538,600.9702308,101.4572308,0.129108692,25.99052308,999.9,27.16093846,0,0,10006.57615,0,62.53252308,1999.976154,0.979995846,0.020004385,0,77.87123077,4.9992,1810.663077,16265.06923,47.375,48.37015385,47.87015385,47.437,47.812,1955.066154,39.91,0,387.9000001,0,77.874572,-9.337769226,-178.9923074,1811.9732,15,1714510644,13:57:24,1714510644,1714510634,4,0.082,0.042,-9.93,-0.536,400,20,0.58,0.17,-0.094980918,-0.283033883,0.064466655,0,-0.019994287,-0.266686471,0.041538094,0,0,2,0/2,100,100,-9.928,-0.5332,-6.717664499,-0.007814304,-3.18182E-07,6.4783E-10,-0.523915875,-0.027428369,0.001386821,-3.00526E-06,5,2011,2,27,0.2,0.4,1.09009,2.51343,1.59912,2.27783,1.60156,2.56958,43.7817,14.8588,18,610.003,378.445,21.7775,34.9863,29.9984,35.2399,35.265,21.8223,20.0333,35.9003,21.8227,400,20.0168,98.6521,101.338
7,1714510898,1239.1,20240430 14:01:38,14:01:38,15,d6.lupbic.1,18.22507127,1714510890,0.000278008,0.278008008,0.320637139,399.5402,360.6601128,36.63776247,40.58740743,0.01759319,2.954134565,0.017535189,0.010964688,321.5057865,27.86327609,27.08941333,3.597998666,60.03555383,2.032066106,3.384771151,1.56593256,-12.26015313,-165.129501,-12.01174754,132.1043848,0,0,1,0,53792.81576,RECT-1505-20210918-17_20_47,10288.4,812.936,2752.91,0.704699391,-1,MPF-545-20240429-14_00_20,10264.4,40.74054,41.87635414,0.027123043,0.5,1681.175018,0.320637139,22.79929094,0.000785544,64.73900848,40.4094578,-,0,40.4094578,0.035029228,0.774297479,0.999459209,-0.001473056,1.397458752,0.768005071,0.231994929,1999.974,1681.175018,0.840598437,0.160754983,6,0.5,0: Broadleaf,2,1714510890,399.5402,399.9719333,20.00354667,19.73108667,409.3644,20.5244,599.9710667,101.4610667,0.1242242,26.05258,999.9,27.08941333,0,0,9994.790667,0,395.2349333,1999.974,0.980002933,0.019997147,0,40.73423333,4.9992,1179.924667,16265.10667,47.75826667,49.0872,48.29546667,47.98726667,48.26653333,1955.082667,39.89533333,0,239.0999999,0,40.74054,-0.317976919,-27.69384614,1179.6432,15,1714510865,14:01:05,1714510858,1714510865,5,0.101,0.008,-9.828,-0.536,400,19,0.86,0.17,-0.432746571,-0.122853039,0.039471852,0,0.246018286,0.380586701,0.039306119,0,0,2,0/2,100,100,-9.824,-0.5202,-6.616418523,-0.007814304,-3.18182E-07,6.4783E-10,-0.516128497,-0.027428369,0.001386821,-3.00526E-06,5,2011,2,27,0.7,0.6,1.09131,2.52563,1.59912,2.27661,1.60156,2.38892,43.3176,14.6749,18,616.249,379.554,20.9991,34.4233,30.0012,34.6348,34.6712,21.8366,16.5787,33.6407,20.9657,400,19.7465,98.7372,101.423
8,1714511120,1461.1,20240430 14:05:20,14:05:20,15,e8.lupbic.1,83.33388541,1714511112,0.000967868,0.967868012,4.890872487,394.73125,251.5313111,25.55050361,40.09672666,0.058690081,2.954236819,0.058049951,0.03633815,321.5082159,27.66431753,27.4953,3.684609595,60.30513694,2.038679552,3.380606787,1.645930043,-42.68297933,-233.0948885,-16.98781964,28.7425285,0,0,1,0,53799.44631,RECT-1505-20210918-17_20_47,10288.4,812.936,2752.91,0.704699391,-1,MPF-546-20240429-14_04_02,10193,123.03944,149.6981353,0.178083015,0.5,1681.1865,4.890872487,149.6953806,0.003503997,17.38974142,132.5035592,-,0,132.5035592,0.114861659,1.550413054,0.993438203,-0.040194773,1.34187977,1.669669887,-0.669669887,1999.9875,1681.1865,0.840598504,0.160755113,6,0.5,0: Broadleaf,2,1714511112,394.73125,400.0043125,20.06973125,19.1212625,404.45425,20.58939375,599.9838125,101.4560625,0.12375075,26.03176875,999.9,27.4953,0,0,9995.86375,0,400.3611875,1999.9875,0.98000075,0.01999945,0,123.2335,4.9992,2910.89375,16265.2,48.0465,49.4960625,48.625,48.25,48.55425,1955.0875,39.9,0,220.3,0,123.03944,-8.488923089,-167.5269233,2907.0528,15,1714511092,14:04:52,1714511092,1714511087,6,0.064,0,-9.764,-0.543,400,19,0.7,0.11,-5.249350476,-0.389144416,0.061572633,0,0.915123048,0.556964883,0.057568301,0,0,2,0/2,100,100,-9.722,-0.5206,-6.553054736,-0.007814304,-3.18182E-07,6.4783E-10,-0.51660432,-0.027428369,0.001386821,-3.00526E-06,5,2011,2,27,0.5,0.6,1.09131,2.51709,1.59912,2.27661,1.60156,2.55615,43.155,14.5786,18,615.541,380.293,20.7144,34.1761,30.0008,34.3113,34.3307,21.8495,15.9486,32.6022,20.6687,400,18.9945,98.7782,101.467
9,1714511173,1514.1,20240430 14:06:13,14:06:13,15,e8.lupbic.1,89.66415646,1714511165,0.000933302,0.93330182,5.035154211,394.579125,241.2898226,24.50987521,40.08078339,0.056155708,2.955299163,0.055569579,0.034783138,321.5087622,27.63780332,27.4813,3.681592156,59.97904385,2.023469246,3.373627047,1.65812291,-41.15861027,-236.5136036,-17.22656179,26.60998653,0,0,1,0,53836.83318,RECT-1505-20210918-17_20_47,10288.4,812.936,2752.91,0.704699391,-1,MPF-547-20240429-14_04_55,10206.4,118.4012,148.7104401,0.203813801,0.5,1681.190097,5.035154211,171.3248721,0.003589811,17.5118812,131.7291428,-,0,131.7291428,0.11419035,1.784860109,0.993521509,-0.045630945,1.342388898,1.985774571,-0.985774571,1999.991875,1681.190097,0.840598463,0.160755034,6,0.5,0: Broadleaf,2,1714511165,394.579125,399.9828125,19.9202375,19.00548125,404.3005,20.44364375,599.9698125,101.4550625,0.123507813,25.9968375,999.9,27.4813,0,0,10001.99063,0,382.8394375,1999.991875,0.980002438,0.019997756,0,118.489375,4.9992,2811.255,16265.24375,48.226375,49.60925,48.77325,48.375,48.687,1955.100625,39.8975,0,51.79999995,0,118.4012,-1.271307698,-6.583846219,2810.5276,15,1714511092,14:04:52,1714511092,1714511087,6,0.064,0,-9.764,-0.543,400,19,0.7,0.11,-5.3871105,-0.343786015,0.067268431,0,0.91172455,0.029217068,0.033482586,1,1,2,1/2,100,100,-9.72,-0.5215,-6.553054736,-0.007814304,-3.18182E-07,6.4783E-10,-0.51660432,-0.027428369,0.001386821,-3.00526E-06,5,2011,2,27,1.4,1.4,1.09131,2.52686,1.59912,2.27661,1.60156,2.40356,43.2362,14.5961,18,615.816,380.208,20.8318,34.2215,29.9949,34.3113,34.3309,21.8518,15.6522,32.2278,20.9018,400,19.019,98.7657,101.46
